session_id,timestamp,source,device,converted
10383,2024-07-15 10:14:00,search,mobile,0
1820,2024-06-09 14:28:00,direct,tablet,0
10429,2024-07-15 16:29:00,ad,desktop,1
2494,2024-06-12 10:42:00,ad,mobile,0
1180,2024-06-06 16:09:00,direct,mobile,0
1109,2024-06-06 15:58:00,direct,mobile,1
9751,2024-07-12 17:08:00,ad,desktop,1
305,2024-06-02 17:32:00,ad,mobile,0
10247,2024-07-14 12:24:00,search,mobile,0
9918,2024-07-13 14:08:00,email,mobile,0
8771,2024-07-08 08:29:00,ad,mobile,0
6533,2024-06-29 17:51:00,ad,desktop,0
6179,2024-06-28 13:55:00,search,desktop,0
6356,2024-06-28 17:51:00,ad,tablet,1
1661,2024-06-08 15:20:00,ad,desktop,1
504,2024-06-03 08:23:00,search,mobile,0
1771,2024-06-08 14:16:00,ad,mobile,0
7479,2024-07-03 07:57:00,ad,mobile,0
1531,2024-06-07 15:09:00,direct,desktop,0
7003,2024-07-01 17:15:00,ad,mobile,0
5342,2024-06-24 12:39:00,search,tablet,0
8073,2024-07-06 15:56:00,search,desktop,0
9881,2024-07-13 09:38:00,direct,mobile,0
4138,2024-06-19 16:59:00,ad,mobile,1
9586,2024-07-12 12:52:00,email,desktop,0
3169,2024-06-15 11:42:00,email,desktop,0
4378,2024-06-20 14:47:00,email,mobile,0
5221,2024-06-24 11:51:00,direct,desktop,0
4263,2024-06-20 10:04:00,direct,mobile,0
9995,2024-07-13 11:46:00,ad,desktop,0
8940,2024-07-09 09:31:00,social,mobile,0
706,2024-06-04 09:59:00,ad,desktop,0
3848,2024-06-18 09:09:00,email,mobile,0
9743,2024-07-12 17:15:00,email,mobile,0
3501,2024-06-16 08:13:00,ad,mobile,0
8731,2024-07-08 13:26:00,ad,mobile,0
8743,2024-07-08 17:18:00,search,mobile,1
3489,2024-06-16 08:54:00,email,mobile,0
10092,2024-07-13 11:00:00,ad,mobile,0
9739,2024-07-12 12:58:00,search,desktop,0
1386,2024-06-07 10:20:00,ad,desktop,0
10242,2024-07-14 15:38:00,search,mobile,0
1821,2024-06-09 08:48:00,direct,desktop,0
1543,2024-06-07 11:58:00,ad,mobile,0
3296,2024-06-16 16:07:00,ad,desktop,0
5189,2024-06-24 07:37:00,search,tablet,1
2565,2024-06-12 12:55:00,ad,tablet,0
3511,2024-06-16 17:46:00,email,mobile,0
1587,2024-06-08 09:02:00,search,desktop,1
9235,2024-07-10 13:59:00,ad,mobile,0
6642,2024-06-30 15:28:00,search,mobile,0
2617,2024-06-12 16:49:00,direct,mobile,0
493,2024-06-03 14:17:00,search,mobile,0
3607,2024-06-17 16:26:00,ad,mobile,0
10018,2024-07-13 10:48:00,search,desktop,1
8112,2024-07-06 12:29:00,search,desktop,0
6440,2024-06-29 17:31:00,search,mobile,0
6798,2024-06-30 11:32:00,direct,desktop,0
3716,2024-06-17 17:23:00,social,tablet,0
535,2024-06-03 16:10:00,search,desktop,1
8551,2024-07-08 14:47:00,ad,tablet,0
6149,2024-06-28 17:28:00,search,mobile,0
6864,2024-06-30 11:46:00,direct,tablet,0
1539,2024-06-07 08:51:00,ad,mobile,0
3704,2024-06-17 14:05:00,ad,desktop,1
10023,2024-07-13 07:04:00,direct,mobile,0
6850,2024-06-30 16:57:00,ad,desktop,0
9005,2024-07-09 09:16:00,ad,mobile,0
8237,2024-07-06 07:10:00,email,desktop,0
5831,2024-06-26 17:59:00,ad,mobile,0
7323,2024-07-02 11:00:00,search,mobile,0
4968,2024-06-23 15:06:00,ad,mobile,0
8899,2024-07-09 07:49:00,email,desktop,0
2420,2024-06-11 15:06:00,search,desktop,1
1088,2024-06-05 17:20:00,email,mobile,0
3473,2024-06-16 11:33:00,ad,mobile,0
9973,2024-07-13 14:55:00,email,mobile,0
7732,2024-07-04 11:55:00,ad,desktop,0
7299,2024-07-02 09:11:00,search,mobile,0
3344,2024-06-16 11:18:00,ad,mobile,0
6095,2024-06-28 14:25:00,search,tablet,0
7957,2024-07-05 10:53:00,search,desktop,0
3515,2024-06-16 07:28:00,email,mobile,0
9795,2024-07-12 11:07:00,ad,desktop,0
8514,2024-07-07 14:07:00,ad,tablet,0
30,2024-06-01 07:03:00,email,desktop,0
233,2024-06-01 16:03:00,search,desktop,0
3703,2024-06-17 10:08:00,ad,desktop,0
949,2024-06-05 14:43:00,direct,mobile,0
6402,2024-06-29 08:05:00,email,mobile,0
9525,2024-07-12 17:01:00,direct,mobile,0
9801,2024-07-13 13:48:00,search,mobile,0
5613,2024-06-25 08:34:00,ad,desktop,0
3872,2024-06-18 07:02:00,social,desktop,0
2406,2024-06-11 16:07:00,email,mobile,0
8630,2024-07-08 15:08:00,ad,mobile,0
8911,2024-07-09 11:13:00,social,desktop,0
8470,2024-07-07 10:59:00,social,mobile,0
1405,2024-06-07 08:55:00,social,tablet,0
565,2024-06-03 10:03:00,ad,mobile,0
9744,2024-07-12 16:38:00,search,mobile,0
9704,2024-07-12 14:27:00,ad,desktop,0
4292,2024-06-20 07:00:00,search,tablet,0
6068,2024-06-27 15:24:00,direct,mobile,0
3244,2024-06-15 09:03:00,direct,mobile,0
4622,2024-06-21 14:05:00,direct,mobile,0
5697,2024-06-26 09:11:00,search,mobile,0
8939,2024-07-09 12:58:00,ad,mobile,0
7778,2024-07-04 09:32:00,ad,mobile,1
3760,2024-06-17 13:56:00,ad,tablet,0
2031,2024-06-10 11:12:00,search,tablet,0
777,2024-06-04 08:14:00,search,tablet,0
2201,2024-06-10 07:35:00,ad,mobile,0
33,2024-06-01 09:36:00,search,mobile,0
2317,2024-06-11 14:50:00,ad,desktop,1
7374,2024-07-03 15:38:00,direct,mobile,0
6990,2024-07-01 09:37:00,ad,mobile,0
3462,2024-06-16 07:22:00,ad,mobile,0
609,2024-06-03 15:31:00,ad,mobile,0
564,2024-06-03 07:17:00,search,desktop,0
4192,2024-06-19 09:39:00,ad,tablet,0
2284,2024-06-11 09:13:00,search,desktop,0
1345,2024-06-07 10:26:00,email,mobile,0
380,2024-06-02 17:43:00,ad,mobile,0
4446,2024-06-20 15:49:00,ad,desktop,0
6299,2024-06-28 12:32:00,ad,mobile,0
3692,2024-06-17 09:38:00,ad,mobile,0
8986,2024-07-09 14:42:00,search,mobile,0
6262,2024-06-28 09:24:00,ad,mobile,0
6303,2024-06-28 09:35:00,search,tablet,0
7662,2024-07-04 08:50:00,direct,mobile,0
5675,2024-06-26 16:37:00,ad,mobile,0
7361,2024-07-03 11:08:00,ad,tablet,0
3878,2024-06-18 07:40:00,social,mobile,0
7482,2024-07-03 14:49:00,email,tablet,0
2740,2024-06-13 11:46:00,email,mobile,0
224,2024-06-01 13:59:00,direct,tablet,0
1539,2024-06-07 08:51:00,ad,mobile,0
1935,2024-06-09 07:48:00,ad,mobile,1
116,2024-06-01 14:15:00,ad,desktop,0
5042,2024-06-23 11:37:00,search,mobile,0
1757,2024-06-08 12:31:00,ad,mobile,0
1276,2024-06-07 10:57:00,ad,mobile,1
7973,2024-07-05 12:18:00,ad,mobile,0
2045,2024-06-10 13:46:00,ad,mobile,1
9375,2024-07-11 14:51:00,ad,mobile,0
908,2024-06-05 12:36:00,search,mobile,0
489,2024-06-02 15:36:00,search,mobile,1
4400,2024-06-20 11:09:00,social,mobile,0
8561,2024-07-08 17:33:00,search,desktop,0
1805,2024-06-09 10:16:00,search,mobile,0
2128,2024-06-10 10:36:00,search,mobile,0
8863,2024-07-09 14:01:00,ad,desktop,0
2726,2024-06-13 16:49:00,search,desktop,1
4651,2024-06-21 17:30:00,search,desktop,0
3383,2024-06-16 12:32:00,email,desktop,0
1060,2024-06-05 16:02:00,search,tablet,0
6566,2024-06-29 11:24:00,search,mobile,0
1861,2024-06-09 15:21:00,direct,mobile,0
1985,2024-06-10 08:23:00,direct,desktop,0
6051,2024-06-27 07:07:00,direct,mobile,0
4534,2024-06-21 08:29:00,ad,desktop,0
5265,2024-06-24 13:10:00,ad,mobile,0
8779,2024-07-08 15:55:00,ad,mobile,0
10417,2024-07-15 14:47:00,email,mobile,0
2713,2024-06-13 16:38:00,search,mobile,0
3490,2024-06-16 16:49:00,ad,tablet,0
3861,2024-06-18 09:48:00,direct,desktop,0
5438,2024-06-25 11:28:00,social,mobile,0
2333,2024-06-11 13:34:00,ad,desktop,1
4373,2024-06-20 13:08:00,ad,mobile,0
4060,2024-06-19 09:07:00,ad,desktop,0
5709,2024-06-26 07:40:00,ad,mobile,0
1563,2024-06-07 12:34:00,ad,desktop,0
3331,2024-06-16 09:47:00,search,mobile,0
7154,2024-07-02 17:01:00,direct,tablet,0
6355,2024-06-28 12:59:00,ad,mobile,0
8738,2024-07-08 15:21:00,direct,desktop,0
3804,2024-06-18 08:41:00,ad,desktop,0
8101,2024-07-06 11:32:00,social,tablet,0
4124,2024-06-19 07:24:00,search,desktop,0
3059,2024-06-14 11:51:00,ad,mobile,0
7978,2024-07-05 16:05:00,ad,desktop,0
5299,2024-06-24 09:13:00,search,mobile,1
6876,2024-07-01 16:34:00,ad,mobile,0
6237,2024-06-28 12:03:00,ad,desktop,0
484,2024-06-02 10:00:00,email,mobile,0
10255,2024-07-14 08:21:00,ad,mobile,0
6202,2024-06-28 15:48:00,email,mobile,1
166,2024-06-01 14:44:00,ad,mobile,0
3162,2024-06-15 17:24:00,search,mobile,0
2753,2024-06-13 12:02:00,email,desktop,0
3156,2024-06-15 17:05:00,ad,desktop,0
4923,2024-06-22 13:06:00,search,mobile,0
8339,2024-07-07 16:34:00,search,desktop,1
9956,2024-07-13 14:39:00,ad,desktop,0
3534,2024-06-17 16:56:00,search,mobile,0
4468,2024-06-20 08:10:00,search,mobile,1
2239,2024-06-11 07:07:00,direct,desktop,0
8904,2024-07-09 17:37:00,search,mobile,0
841,2024-06-04 10:23:00,ad,desktop,0
344,2024-06-02 13:41:00,ad,desktop,1
5574,2024-06-25 08:03:00,ad,mobile,0
5109,2024-06-23 14:20:00,search,mobile,1
145,2024-06-01 09:47:00,email,mobile,0
4132,2024-06-19 14:30:00,email,desktop,0
1168,2024-06-06 07:12:00,ad,desktop,0
1586,2024-06-08 14:26:00,direct,desktop,0
4406,2024-06-20 11:45:00,email,tablet,0
8313,2024-07-07 09:02:00,search,tablet,0
2652,2024-06-12 12:58:00,search,mobile,0
7934,2024-07-05 17:35:00,search,tablet,1
2152,2024-06-10 12:40:00,direct,tablet,1
4645,2024-06-21 09:06:00,direct,mobile,0
8466,2024-07-07 11:50:00,direct,desktop,0
3719,2024-06-17 13:44:00,ad,mobile,0
6689,2024-06-30 07:17:00,ad,desktop,0
7202,2024-07-02 13:23:00,email,mobile,0
4514,2024-06-21 15:08:00,ad,desktop,0
9912,2024-07-13 11:10:00,search,tablet,1
5569,2024-06-25 12:17:00,ad,tablet,0
617,2024-06-03 11:24:00,ad,desktop,1
7613,2024-07-04 11:28:00,search,mobile,0
2493,2024-06-12 16:35:00,ad,mobile,0
6242,2024-06-28 10:06:00,ad,mobile,0
2867,2024-06-13 11:33:00,ad,mobile,0
5166,2024-06-24 07:55:00,ad,mobile,0
2826,2024-06-13 07:05:00,search,mobile,0
6298,2024-06-28 17:59:00,search,tablet,0
1475,2024-06-07 08:48:00,ad,mobile,0
7898,2024-07-05 16:50:00,search,tablet,1
3251,2024-06-15 15:11:00,direct,tablet,0
1576,2024-06-08 08:30:00,ad,desktop,0
2316,2024-06-11 13:17:00,ad,mobile,1
6668,2024-06-30 10:20:00,email,mobile,0
1608,2024-06-08 08:50:00,ad,desktop,0
2052,2024-06-10 10:41:00,direct,desktop,0
8606,2024-07-08 07:32:00,ad,mobile,0
4843,2024-06-22 12:12:00,direct,desktop,0
2025,2024-06-10 08:53:00,ad,mobile,0
4879,2024-06-22 14:52:00,direct,desktop,0
944,2024-06-05 16:59:00,search,mobile,0
3948,2024-06-18 11:03:00,search,desktop,0
9607,2024-07-12 11:18:00,search,desktop,0
8183,2024-07-06 11:55:00,direct,desktop,0
5590,2024-06-25 08:20:00,direct,desktop,0
8526,2024-07-07 10:24:00,ad,mobile,0
4123,2024-06-19 15:21:00,ad,desktop,0
7645,2024-07-04 08:57:00,direct,desktop,1
6435,2024-06-29 07:28:00,direct,desktop,0
4472,2024-06-20 07:39:00,direct,mobile,0
3515,2024-06-16 07:28:00,email,mobile,0
5974,2024-06-27 17:48:00,ad,desktop,0
3684,2024-06-17 11:33:00,social,desktop,0
2962,2024-06-14 16:38:00,search,tablet,0
4946,2024-06-22 08:33:00,email,mobile,0
9331,2024-07-11 13:41:00,ad,mobile,0
8833,2024-07-09 14:40:00,email,desktop,0
5652,2024-06-26 12:22:00,social,mobile,0
2118,2024-06-10 08:39:00,ad,desktop,0
8233,2024-07-06 12:13:00,email,mobile,0
10395,2024-07-15 09:37:00,search,mobile,1
7485,2024-07-03 16:06:00,ad,desktop,0
4123,2024-06-19 15:21:00,ad,desktop,0
5571,2024-06-25 10:18:00,search,desktop,0
3843,2024-06-18 14:43:00,ad,tablet,0
1447,2024-06-07 11:31:00,ad,mobile,0
2646,2024-06-12 16:20:00,direct,mobile,0
5583,2024-06-25 15:01:00,search,mobile,0
8378,2024-07-07 13:17:00,ad,mobile,0
5195,2024-06-24 13:04:00,ad,mobile,0
2603,2024-06-12 11:06:00,ad,desktop,0
5246,2024-06-24 07:04:00,search,mobile,0
3,2024-06-01 14:12:00,ad,mobile,1
2531,2024-06-12 09:01:00,email,mobile,0
3237,2024-06-15 07:12:00,ad,mobile,1
3296,2024-06-16 16:07:00,ad,desktop,0
9028,2024-07-09 15:35:00,ad,mobile,0
2022,2024-06-10 13:35:00,ad,mobile,0
1481,2024-06-07 09:48:00,search,tablet,0
9471,2024-07-11 12:38:00,direct,mobile,0
8088,2024-07-06 17:38:00,ad,desktop,0
4020,2024-06-19 16:19:00,search,desktop,0
10358,2024-07-15 15:22:00,search,mobile,0
300,2024-06-02 12:47:00,search,mobile,0
8518,2024-07-07 08:04:00,search,mobile,0
8979,2024-07-09 13:51:00,search,mobile,0
9842,2024-07-13 10:04:00,search,mobile,0
8502,2024-07-07 15:48:00,ad,mobile,0
8564,2024-07-08 11:46:00,ad,desktop,1
2848,2024-06-13 14:57:00,direct,mobile,1
2931,2024-06-14 15:21:00,search,mobile,0
7005,2024-07-01 08:53:00,email,tablet,0
5956,2024-06-27 15:06:00,ad,desktop,0
4301,2024-06-20 16:14:00,email,desktop,0
2363,2024-06-11 17:57:00,ad,desktop,0
2652,2024-06-12 12:58:00,search,mobile,0
7156,2024-07-02 13:32:00,ad,mobile,0
326,2024-06-02 14:39:00,social,desktop,0
9862,2024-07-13 14:18:00,ad,desktop,1
6900,2024-07-01 12:11:00,ad,desktop,0
2874,2024-06-13 08:23:00,direct,tablet,0
4070,2024-06-19 12:51:00,search,tablet,0
3666,2024-06-17 10:44:00,direct,mobile,0
9744,2024-07-12 16:38:00,search,mobile,0
9478,2024-07-11 11:09:00,email,mobile,0
1706,2024-06-08 07:34:00,ad,mobile,0
6608,2024-06-30 17:19:00,search,mobile,0
1275,2024-06-07 17:31:00,ad,mobile,0
9654,2024-07-12 12:06:00,direct,mobile,0
3037,2024-06-14 10:03:00,ad,mobile,1
7651,2024-07-04 15:27:00,search,desktop,0
8203,2024-07-06 15:41:00,ad,desktop,0
6416,2024-06-29 13:46:00,ad,desktop,0
4573,2024-06-21 08:15:00,search,mobile,0
6503,2024-06-29 08:48:00,direct,tablet,0
6327,2024-06-28 13:12:00,ad,tablet,0
3110,2024-06-15 11:31:00,social,mobile,0
8698,2024-07-08 10:26:00,direct,tablet,0
1412,2024-06-07 12:39:00,search,tablet,0
4269,2024-06-20 13:03:00,ad,mobile,0
2918,2024-06-14 07:35:00,ad,tablet,0
2357,2024-06-11 08:48:00,social,mobile,0
6727,2024-06-30 16:43:00,ad,mobile,0
9432,2024-07-11 17:14:00,direct,desktop,1
7423,2024-07-03 17:10:00,ad,tablet,0
3000,2024-06-14 17:08:00,ad,mobile,1
4071,2024-06-19 17:03:00,ad,desktop,0
9570,2024-07-12 10:51:00,ad,tablet,0
5392,2024-06-25 14:37:00,ad,mobile,1
6469,2024-06-29 07:20:00,ad,mobile,0
5387,2024-06-25 13:11:00,search,mobile,0
464,2024-06-02 09:21:00,search,mobile,0
3197,2024-06-15 13:54:00,direct,mobile,0
2976,2024-06-14 15:35:00,email,mobile,0
2262,2024-06-11 15:20:00,social,desktop,0
7609,2024-07-04 17:24:00,social,mobile,0
7195,2024-07-02 08:45:00,ad,desktop,0
9115,2024-07-10 13:20:00,ad,desktop,0
5657,2024-06-26 13:14:00,search,mobile,0
9964,2024-07-13 07:28:00,ad,mobile,0
3268,2024-06-15 13:30:00,ad,desktop,0
4991,2024-06-23 16:57:00,search,mobile,1
4347,2024-06-20 12:50:00,ad,mobile,0
3198,2024-06-15 13:02:00,search,tablet,0
3917,2024-06-18 16:25:00,direct,mobile,0
2137,2024-06-10 17:53:00,email,desktop,0
4600,2024-06-21 07:58:00,search,mobile,0
5398,2024-06-25 12:50:00,direct,mobile,0
5443,2024-06-25 14:05:00,ad,mobile,0
1404,2024-06-07 07:34:00,email,mobile,0
2674,2024-06-12 08:56:00,ad,desktop,0
7785,2024-07-05 11:38:00,search,desktop,0
840,2024-06-04 07:59:00,ad,mobile,0
7210,2024-07-02 09:38:00,ad,mobile,0
8359,2024-07-07 15:04:00,ad,mobile,0
674,2024-06-04 12:09:00,ad,tablet,1
5758,2024-06-26 11:34:00,ad,mobile,0
703,2024-06-04 17:58:00,ad,desktop,0
8561,2024-07-08 17:33:00,search,desktop,0
2292,2024-06-11 16:33:00,email,desktop,0
7287,2024-07-02 09:55:00,direct,mobile,1
9219,2024-07-10 12:54:00,ad,tablet,1
3062,2024-06-14 14:28:00,ad,mobile,1
2647,2024-06-12 08:03:00,ad,mobile,1
2588,2024-06-12 09:08:00,search,mobile,0
8163,2024-07-06 08:26:00,search,mobile,0
7557,2024-07-03 12:46:00,ad,mobile,1
1221,2024-06-06 10:42:00,direct,desktop,0
2734,2024-06-13 07:46:00,ad,tablet,0
3833,2024-06-18 10:34:00,ad,mobile,0
4599,2024-06-21 14:51:00,email,mobile,0
3077,2024-06-14 11:43:00,search,desktop,0
2693,2024-06-12 16:29:00,ad,mobile,0
1481,2024-06-07 09:48:00,search,tablet,0
7612,2024-07-04 09:18:00,search,mobile,0
8732,2024-07-08 14:35:00,ad,mobile,1
4568,2024-06-21 13:56:00,ad,mobile,0
4412,2024-06-20 11:48:00,ad,mobile,1
2705,2024-06-13 07:25:00,search,desktop,0
10087,2024-07-13 12:29:00,ad,tablet,1
2468,2024-06-11 17:40:00,ad,desktop,0
2435,2024-06-11 10:00:00,search,mobile,0
4241,2024-06-20 15:16:00,ad,mobile,0
4782,2024-06-22 11:00:00,ad,mobile,0
5162,2024-06-24 14:08:00,email,desktop,0
10129,2024-07-14 12:16:00,search,mobile,0
4897,2024-06-22 14:35:00,ad,mobile,0
7063,2024-07-01 08:31:00,search,mobile,0
8449,2024-07-07 16:06:00,direct,desktop,0
8860,2024-07-09 08:09:00,direct,mobile,0
1362,2024-06-07 10:03:00,direct,desktop,0
2482,2024-06-11 17:01:00,search,desktop,1
8483,2024-07-07 16:51:00,social,desktop,0
2620,2024-06-12 07:30:00,direct,mobile,0
122,2024-06-01 14:40:00,ad,mobile,1
850,2024-06-04 07:08:00,ad,desktop,0
8136,2024-07-06 11:22:00,ad,tablet,0
533,2024-06-03 17:58:00,social,desktop,0
6297,2024-06-28 15:47:00,ad,desktop,0
3492,2024-06-16 15:20:00,ad,desktop,0
4688,2024-06-21 08:13:00,ad,desktop,1
5592,2024-06-25 13:14:00,ad,desktop,1
6567,2024-06-29 17:57:00,ad,desktop,1
1659,2024-06-08 14:11:00,ad,desktop,0
9208,2024-07-10 12:37:00,search,desktop,0
10147,2024-07-14 09:40:00,direct,mobile,0
7831,2024-07-05 10:25:00,social,mobile,0
2506,2024-06-12 17:56:00,email,mobile,0
9749,2024-07-12 15:51:00,search,mobile,1
7245,2024-07-02 08:23:00,search,tablet,0
4910,2024-06-22 09:55:00,ad,desktop,0
6689,2024-06-30 07:17:00,ad,desktop,1
4563,2024-06-21 17:49:00,ad,mobile,0
9260,2024-07-10 13:41:00,search,desktop,0
1891,2024-06-09 07:59:00,ad,mobile,1
7692,2024-07-04 11:36:00,search,mobile,1
6740,2024-06-30 15:42:00,search,mobile,0
7093,2024-07-01 16:08:00,direct,mobile,1
5151,2024-06-23 07:54:00,ad,mobile,0
5900,2024-06-27 15:13:00,ad,desktop,1
9708,2024-07-12 10:18:00,search,tablet,0
4815,2024-06-22 07:18:00,search,desktop,0
1085,2024-06-05 17:00:00,ad,mobile,0
5918,2024-06-27 07:55:00,ad,mobile,0
9197,2024-07-10 15:34:00,direct,mobile,0
7044,2024-07-01 18:00:00,search,mobile,0
3856,2024-06-18 08:31:00,search,desktop,1
5278,2024-06-24 11:25:00,direct,mobile,0
3720,2024-06-17 14:40:00,ad,mobile,0
69,2024-06-01 07:09:00,search,tablet,0
8380,2024-07-07 14:51:00,search,mobile,0
657,2024-06-03 16:05:00,ad,mobile,0
7032,2024-07-01 08:07:00,search,mobile,0
7370,2024-07-03 11:25:00,ad,mobile,0
7208,2024-07-02 14:47:00,ad,tablet,1
6130,2024-06-28 09:21:00,search,desktop,0
9567,2024-07-12 08:42:00,search,mobile,0
466,2024-06-02 16:05:00,search,mobile,0
4455,2024-06-20 14:31:00,ad,mobile,0
5605,2024-06-25 10:28:00,direct,mobile,0
4688,2024-06-21 08:13:00,ad,desktop,0
6406,2024-06-29 16:40:00,direct,desktop,0
5046,2024-06-23 17:21:00,social,desktop,0
7014,2024-07-01 15:27:00,ad,tablet,0
6213,2024-06-28 16:32:00,ad,desktop,0
489,2024-06-02 15:36:00,search,mobile,0
2082,2024-06-10 10:30:00,search,tablet,0
481,2024-06-02 12:28:00,ad,mobile,1
1278,2024-06-07 13:22:00,ad,mobile,0
4782,2024-06-22 11:00:00,ad,mobile,0
8846,2024-07-09 14:52:00,search,desktop,0
6695,2024-06-30 09:29:00,ad,mobile,1
8655,2024-07-08 17:39:00,ad,desktop,0
253,2024-06-01 08:17:00,ad,tablet,0
7699,2024-07-04 07:09:00,ad,mobile,0
4109,2024-06-19 07:05:00,search,mobile,0
4729,2024-06-22 11:59:00,direct,mobile,0
8902,2024-07-09 17:30:00,email,mobile,0
3048,2024-06-14 14:07:00,ad,tablet,0
8604,2024-07-08 17:56:00,social,mobile,0
5522,2024-06-25 11:21:00,search,mobile,0
8232,2024-07-06 09:52:00,search,mobile,0
2543,2024-06-12 12:12:00,direct,desktop,0
10268,2024-07-14 15:56:00,search,mobile,0
3228,2024-06-15 10:05:00,ad,tablet,0
5369,2024-06-25 09:22:00,ad,desktop,1
1689,2024-06-08 16:54:00,email,tablet,0
3123,2024-06-15 11:16:00,ad,desktop,0
7086,2024-07-01 15:37:00,ad,desktop,0
9723,2024-07-12 13:37:00,direct,mobile,0
8609,2024-07-08 17:43:00,search,desktop,1
5027,2024-06-23 12:55:00,direct,mobile,0
3342,2024-06-16 08:25:00,search,tablet,0
850,2024-06-04 07:08:00,ad,desktop,0
7895,2024-07-05 13:14:00,ad,tablet,0
2932,2024-06-14 13:18:00,ad,mobile,0
2282,2024-06-11 14:21:00,ad,tablet,0
8885,2024-07-09 17:22:00,search,mobile,1
7555,2024-07-03 09:09:00,direct,tablet,0
8927,2024-07-09 12:16:00,search,mobile,0
1901,2024-06-09 09:52:00,direct,mobile,0
7112,2024-07-02 08:31:00,search,tablet,0
4538,2024-06-21 15:53:00,ad,mobile,0
4538,2024-06-21 15:53:00,ad,mobile,0
6343,2024-06-28 13:58:00,direct,desktop,1
7015,2024-07-01 15:07:00,ad,tablet,0
4653,2024-06-21 14:33:00,ad,desktop,0
2041,2024-06-10 13:17:00,ad,mobile,0
9424,2024-07-11 07:52:00,ad,desktop,0
4397,2024-06-20 09:04:00,ad,mobile,0
2048,2024-06-10 14:28:00,ad,desktop,1
8023,2024-07-06 14:30:00,ad,mobile,0
1920,2024-06-09 07:09:00,ad,mobile,0
2175,2024-06-10 16:21:00,search,mobile,0
4412,2024-06-20 11:48:00,ad,mobile,0
6858,2024-06-30 11:53:00,email,mobile,0
8780,2024-07-08 16:45:00,direct,mobile,0
2609,2024-06-12 14:35:00,ad,tablet,0
620,2024-06-03 15:14:00,ad,mobile,0
6836,2024-06-30 12:53:00,direct,desktop,1
5667,2024-06-26 15:57:00,social,mobile,1
1470,2024-06-07 09:32:00,direct,mobile,0
3590,2024-06-17 08:23:00,search,mobile,0
1904,2024-06-09 15:13:00,ad,mobile,0
4256,2024-06-20 07:31:00,direct,desktop,0
4806,2024-06-22 17:32:00,ad,mobile,0
3582,2024-06-17 11:02:00,ad,mobile,0
4506,2024-06-21 08:05:00,ad,mobile,1
278,2024-06-02 15:07:00,search,mobile,0
7557,2024-07-03 12:46:00,ad,mobile,0
1344,2024-06-07 15:57:00,search,mobile,0
124,2024-06-01 11:52:00,ad,mobile,0
7889,2024-07-05 13:22:00,ad,mobile,0
2444,2024-06-11 14:55:00,search,desktop,0
10447,2024-07-15 09:33:00,ad,mobile,0
122,2024-06-01 14:40:00,ad,mobile,0
740,2024-06-04 10:32:00,search,mobile,0
4177,2024-06-19 07:37:00,ad,mobile,0
6415,2024-06-29 07:56:00,ad,mobile,0
1099,2024-06-06 16:27:00,email,mobile,0
3228,2024-06-15 10:05:00,ad,tablet,0
10284,2024-07-14 15:32:00,search,mobile,0
9831,2024-07-13 13:56:00,search,mobile,0
4212,2024-06-19 14:38:00,ad,mobile,0
3495,2024-06-16 08:48:00,ad,desktop,0
9479,2024-07-11 08:01:00,direct,mobile,0
4136,2024-06-19 16:40:00,email,mobile,0
4373,2024-06-20 13:08:00,ad,mobile,0
4614,2024-06-21 12:13:00,search,desktop,0
1099,2024-06-06 16:27:00,email,mobile,1
3011,2024-06-14 13:28:00,ad,tablet,1
8782,2024-07-08 14:14:00,email,mobile,1
5782,2024-06-26 09:12:00,direct,mobile,0
2634,2024-06-12 17:57:00,search,mobile,0
1358,2024-06-07 11:37:00,ad,desktop,0
1750,2024-06-08 08:55:00,direct,desktop,0
7823,2024-07-05 08:35:00,direct,desktop,0
3242,2024-06-15 10:01:00,search,desktop,0
539,2024-06-03 13:19:00,ad,desktop,0
1948,2024-06-09 16:32:00,ad,desktop,1
373,2024-06-02 16:08:00,ad,mobile,0
1160,2024-06-06 17:37:00,search,mobile,0
7010,2024-07-01 15:01:00,direct,mobile,1
8289,2024-07-07 14:11:00,search,mobile,0
8908,2024-07-09 09:04:00,search,desktop,0
4119,2024-06-19 08:48:00,direct,mobile,0
4787,2024-06-22 14:03:00,email,mobile,0
9011,2024-07-09 08:26:00,ad,mobile,0
9048,2024-07-09 09:47:00,ad,mobile,0
8213,2024-07-06 08:30:00,ad,mobile,0
4731,2024-06-22 16:43:00,email,mobile,1
8300,2024-07-07 12:27:00,email,desktop,1
6695,2024-06-30 09:29:00,ad,mobile,0
8226,2024-07-06 15:12:00,ad,desktop,0
3349,2024-06-16 17:39:00,ad,mobile,1
6080,2024-06-27 13:47:00,ad,mobile,0
7549,2024-07-03 09:40:00,email,desktop,1
7979,2024-07-05 17:41:00,ad,mobile,0
9317,2024-07-11 15:01:00,direct,tablet,0
301,2024-06-02 13:50:00,ad,desktop,0
1087,2024-06-05 16:56:00,search,tablet,0
2912,2024-06-14 17:00:00,ad,desktop,0
8732,2024-07-08 14:35:00,ad,mobile,0
5223,2024-06-24 08:18:00,ad,mobile,0
7109,2024-07-02 15:23:00,direct,mobile,0
7538,2024-07-03 17:40:00,ad,mobile,1
8108,2024-07-06 17:10:00,search,mobile,0
